DIVISIO_TERRITORIAL;TIPUS_VEHICLE;DESCRIP_TARIFA;POTENCIA;CILINDRADA;PLACES;DECODE(TIPUS_VEHICLE,'CAMION',CARREGA,'REMOLQUE',CARREGA,NULL);MARCA;NR_VEHICLES
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.995;7;;Opel;2
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.995;5;;Bmw;3
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.995;7;;Toyota;2
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Citroen;4
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Citroen;11
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Ford;2
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Ford;3
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.998;5;;Mazda;2
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Peugeot;6
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;7;;Peugeot;4
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.148;5;;Mercedes;2
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.179;7;;Mahindra;2
B-23;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.184;5;;Nissan;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;8;903;5;;Seat;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;8;1.124;5;;Mitsubishi;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.149;5;;Renault;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.197;5;;Dacia;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.242;4;;Ford;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.248;5;;Opel;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.360;5;;Citroen;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.360;5;;Citroen;3
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.360;5;;Citroen;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.364;5;;Opel;5
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.364;5;;Opel;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.390;5;;Seat;6
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.398;4;;Citroen;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.398;5;;Citroen;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.461;5;;Renault;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.495;5;;Hyundai;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.497;5;;Toyota;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.498;5;;Daewoo;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.498;5;;Volkswagen;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;5;;Peugeot;3
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;5;;Citroen;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;5;;Citroen;9
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;5;;Ford;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;5;;Peugeot;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.582;5;;Hyundai;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Citroen;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Citroen;7
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Peugeot;2
B-23;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;7;;Peugeot;2
B-23;VEHIC. MIXTO;Turismes de 12 fins a 15,99 CV          ;12;1.753;5;;Ford;2
B-23;VEHICULO MIXTO ADAPTABLE;Turismes de 12 fins a 15,99 CV          ;13;1.870;5;;Renault;2
B-23;VEHICULO MIXTO ADAPTABLE;Turismes de 12 fins a 15,99 CV          ;12;1.753;5;;Ford;2
B-24;CAMION PORTAVEHICULOS;Camions de menys de 1.000 kg de càrrega ;17;2.998;3;;Foima;2
B-24;CICLOMOTOR DOS RUEDAS;Ciclomotors                             ;0;49;2;;Honda;3
B-24;MOTOCICLETA;Motocicletes de més de 500 fins a 1000cc;4;660;2;;Yamaha;2
B-24;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Kymco;6
B-24;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Honda;4
B-24;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Honda;3
B-24;MOTOCICLETA;Motocicletes de més de 250 fins a 500 cc;2;279;2;;Honda;2
B-24;MOTOCICLETA;Motocicletes de més de 250 fins a 500 cc;4;471;2;;Honda;2
B-24;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;124;2;;Aprilia;2
B-24;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;124;2;;Piaggio;2
B-24;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Honda;2
B-24;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;124;2;;Kymco;2
B-24;MOTOCICLETA DE 2 RUEDAS;Motocicletes fins a 125 cc              ;1;124;2;;S.Y.M;3
B-24;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Honda;2
B-24;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Yamaha;2
B-24;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;2;239;2;;Yamaha;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Seat;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Seat;5
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Volkswagen;5
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.994;5;;Subaru;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.995;5;;Opel;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Citroen;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Citroen;15
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Ford;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Ford;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Peugeot;4
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Peugeot;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.148;5;;Mercedes;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.148;5;;Mercedes-Benz;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.184;5;;Nissan;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;15;2.499;7;;Chrysler;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.422;5;;Seat;3
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.197;5;;Seat;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.242;5;;Ford;3
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.248;5;;Opel;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.360;5;;Citroen;6
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.364;5;;Opel;4
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.390;5;;Seat;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.390;5;;Seat;5
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.390;5;;Volkswagen;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.395;5;;Seat;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.399;5;;Opel;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.461;5;;Renault;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.461;5;;Renault;7
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.461;5;;Nissan;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.493;5;;Kia;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.498;5;;Nissan;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;5;;Peugeot;3
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;5;;Citroen;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;5;;Citroen;3
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;5;;Citroen;17
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;5;;Ford;5
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;7;;Citroen;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.560;7;;Peugeot;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Peugeot;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;5;;Citroen;4
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.587;7;;Peugeot;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.591;5;;Hyundai;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.591;5;;Kia;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.595;5;;Seat;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.596;5;;Ford;5
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.597;5;;Honda;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Alfa;4
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Chevrolet;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Daewoo;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Nissan;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Opel;2
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Renault;3
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;3
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.598;5;;Seat;4
B-24;TURISMO;Turismes de 8 fins a 11,99 CV           ;12;1.599;5;;Hyundai;2
B-24;TURISMO;Turismes de menys de 8 CV               ;7;898;5;;Dacia;4
B-24;TURISMO;Turismes de menys de 8 CV               ;8;998;1;;Ford;2
B-24;TURISMO;Turismes de menys de 8 CV               ;8;999;5;;Ford;2
B-24;TURISMO;Turismes de menys de 8 CV               ;8;999;5;;Seat;2
B-24;TURISMO;Turismes de menys de 8 CV               ;8;999;5;;Volkswagen;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.686;5;;Opel;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.685;5;;Hyundai;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.685;5;;Kia;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.685;5;;Kia;4
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.685;7;;Kia;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.753;5;;Ford;5
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.794;7;;Toyota;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.798;5;;Ford;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.798;5;;Toyota;4
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.798;7;;Toyota;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.799;5;;Honda;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.870;5;;Renault;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.870;5;;Renault;7
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Seat;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Seat;16
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Skoda;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Volkswagen;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Volkswagen;4
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;7;;Seat;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.910;7;;Opel;2
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.910;5;;Fiat;3
B-24;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Audi;2
B-24;VEHICULO MIXTO ADAPTABLE;Turismes de 12 fins a 15,99 CV          ;13;1.896;7;;Seat;2
B-24;VEHICULO MIXTO ADAPTABLE;Turismes de 12 fins a 15,99 CV          ;13;1.868;5;;Citroen;2
B-25;AUTOBUS;Autobusos de menys de 21 places         ;15;2.463;15;;Renault;3
B-25;CAMION FURGON;Camions de menys de 1.000 kg de càrrega ;11;1.398;2;;Citroen;2
B-25;CICL. 2 RUEDAS;Ciclomotors                             ;0;49;2;;Kymco;2
B-25;CICL. 2 RUEDAS;Ciclomotors                             ;0;49;2;;Beta;2
B-25;CICL. 2 RUEDAS;Ciclomotors                             ;0;49;2;;Honda;2
B-25;CICL. 2 RUEDAS;Ciclomotors                             ;0;49;2;;Yamaha;4
B-25;CICL. 2 RUEDAS;Ciclomotors                             ;0;49;2;;Peugeot;2
B-25;CICLOMOTOR DOS RUEDAS;Ciclomotors                             ;0;49;2;;Honda;4
B-25;CICLOMOTOR DOS RUEDAS;Ciclomotors                             ;1;50;1;;Piaggio;3
B-25;CICLOMOTOR DOS RUEDAS;Ciclomotors                             ;0;49;2;;Derbi;2
B-25;FURGONETA;Camions de 1.000 a 2.999 kg de càrrega  ;14;2.179;3;;Citroen;2
B-25;FURGONETA;Camions de menys de 1.000 kg de càrrega ;11;1.398;2;;Citroen;6
B-25;FURGONETA MIXTA;Camions de menys de 1.000 kg de càrrega ;13;1.997;5;;Citroen;2
B-25;FURGONETA MIXTA;Camions de menys de 1.000 kg de càrrega ;12;1.769;0;;Citroen;2
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Honda;3
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;124;2;;Sym;2
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Honda;5
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;124;2;;Piaggio;3
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;124;2;;Piaggio;2
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;124;2;;Aprilia;2
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Yamaha;2
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Sym;3
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Suzuki;4
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Kymco;4
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Kymco;2
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Honda;13
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Honda;8
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Honda;5
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Honda;4
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Kymco;2
B-25;MOTOCICLETA;Ciclomotors                             ;1;49;1;;Peugeot;6
B-25;MOTOCICLETA;Motocicletes de més de 125 fins a 250 cc;2;153;2;;Honda;3
B-25;MOTOCICLETA;Motocicletes de més de 125 fins a 250 cc;2;249;2;;Honda;2
B-25;MOTOCICLETA;Motocicletes de més de 250 fins a 500 cc;2;276;2;;Kymco;2
B-25;MOTOCICLETA;Motocicletes de més de 250 fins a 500 cc;2;279;2;;Honda;2
B-25;MOTOCICLETA;Motocicletes de més de 250 fins a 500 cc;3;394;2;;Yamaha;2
B-25;MOTOCICLETA;Motocicletes de més de 500 fins a 1000cc;5;649;2;;Kawasaki;2
B-25;MOTOCICLETA;Motocicletes de més de 500 fins a 1000cc;5;689;2;;Yamaha;2
B-25;MOTOCICLETA;Motocicletes de més de 500 fins a 1000cc;7;748;2;;Kawasaki;2
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;50;1;;Bye;2
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;50;1;;Rieju;3
B-25;MOTOCICLETA;Motocicletes fins a 125 cc              ;1;125;2;;Cf;2
B-25;MOTOCICLETA DE 2 RUEDAS;Motocicletes de més de 250 fins a 500 cc;2;298;2;;Kymco;3
B-25;MOTOCICLETA DE 2 RUEDAS;Motocicletes de més de 250 fins a 500 cc;4;499;2;;Yamaha;2
B-25;MOTOCICLETA DE 2 RUEDAS;Motocicletes fins a 125 cc              ;1;125;2;;Honda;2
B-25;MOTOCICLETA DE 2 RUEDAS;Motocicletes fins a 125 cc              ;1;125;2;;Honda;2
B-25;MOTOCICLETA DE 2 RUEDAS;Motocicletes fins a 125 cc              ;1;125;2;;Honda;3
B-25;MOTOCICLETA DE 2 RUEDAS;Motocicletes fins a 125 cc              ;1;125;2;;Yamaha;2
B-25;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Honda;3
B-25;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Honda;2
B-25;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;124;2;;Yamaha;2
B-25;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 500 fins a 1000cc;6;600;2;;Yamaha;2
B-25;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;1;125;2;;Honda;5
B-25;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 125 fins a 250 cc;2;239;2;;Yamaha;3
B-25;MOTOCICL.2 RUEDAS S.SID.;Motocicletes de més de 500 fins a 1000cc;5;535;2;;Yamaha;2
B-25;MOTOCICL.2 RUEDAS S.SID.;Motocicletes fins a 125 cc              ;2;101;2;;Honda;2
B-25;TODO TERRENO;Turismes de 12 fins a 15,99 CV          ;15;2.488;7;;Nissan;2
B-25;TODO TERRENO;Turismes de 12 fins a 15,99 CV          ;16;2.664;5;;Nissan;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.686;5;;Opel;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.686;5;;Opel;4
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.685;5;;Hyundai;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.686;5;;Opel;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.753;5;;Ford;7
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.756;4;;Seat;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.781;5;;Audi;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.796;7;;Opel;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.798;5;;Toyota;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.798;5;;Toyota;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.798;7;;Mazda;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;12;1.798;7;;Toyota;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.868;5;;Peugeot;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.870;5;;Renault;8
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.870;7;;Renault;5
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;A.U.D.I.;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Audi;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Audi;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Seat;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Seat;37
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Skoda;4
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;5;;Volkswagen;9
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;7;;Seat;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.896;7;;Volkswagen;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.910;5;;Opel;6
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.910;5;;Alfa;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.910;5;;Fiat;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.910;5;;Suzuki;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.956;5;;Opel;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Audi;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Audi;4
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Seat;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Seat;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Seat;8
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Volkswagen;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;5;;Volkswagen;5
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.968;7;;Volkswagen;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.991;5;;Kia;4
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.991;7;;Chevrolet;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.995;5;;Bmw;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.995;5;;Hyundai;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.995;5;;Nissan;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.995;5;;Toyota;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Citroen;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Citroen;21
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Ford;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Ford;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Nissan;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Peugeot;4
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.998;5;;Ford;4
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.998;5;;Mazda;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.998;5;;Renault;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Peugeot;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;5;;Peugeot;5
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.997;7;;Peugeot;8
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.998;5;;Honda;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.998;7;;Toyota;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;13;1.999;5;;Ford;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.143;5;;Mercedes-Benz;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.148;5;;Mercedes;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.172;7;;Opel;2
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.184;5;;Nissan;5
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;14;2.184;5;;Nissan;3
B-25;TURISMO;Turismes de 12 fins a 15,99 CV          ;15;2.231;7;;Toyota;3
B-25;TURISMO;Turismes de 16 fins a 19,99 CV          ;18;2.496;5;;Audi;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;9;1.198;5;;Nissan;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;9;1.199;5;;Citroen;5
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;9;1.199;5;;Peugeot;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;9;1.199;5;;Peugeot;3
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;9;1.199;7;;Citroen;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.149;5;;Dacia;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.149;5;;Renault;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.422;5;;Seat;3
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.422;5;;Volkswagen;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.197;5;;Renault;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.197;5;;Seat;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.197;5;;Volkswagen;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.493;5;;Hyundai;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.242;5;;Ford;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.248;5;;Opel;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.248;5;;Hyundai;6
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.318;5;;Honda;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.329;5;;Toyota;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;10;1.341;5;;Hyundai;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.360;4;;Citroen;3
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.360;5;;Citroen;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.360;5;;Citroen;2
B-25;TURISMO;Turismes de 8 fins a 11,99 CV           ;11;1.360;5;;Peugeot;3
