NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORÇA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DE LA MORA ;VERDA;BONA;Mar plana;NO;22,00;25,00;vent moderat;Mestral(NW);Alt;14/08/2014
DEL COCO;VERDA;BONA;Mar plana;NO;22,00;25,00;vent moderat;Mestral(NW);Alt;14/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;22,00;25,00;vent moderat;Mestral(NW);Alt;14/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar plana;NO;22,00;25,00;vent moderat;Mestral(NW);Alt;14/08/2014
DEL PATí DE VELA;VERDA;BONA;Mar plana;NO;22,00;25,00;vent moderat;Mestral(NW);Alt;14/08/2014
DELS PESCADORS;VERDA;BONA;Mar plana;NO;22,00;25,00;vent moderat;Mestral(NW);Alt;14/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;22,00;25,00;vent moderat;Mestral(NW);Alt;14/08/2014
DEL CRISTALL;VERDA;BONA;Mar plana;NO;22,00;25,00;vent moderat;Mestral(NW);Alt;14/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;22,00;25,00;vent moderat;Mestral(NW);Alt;14/08/2014
DE LA MORA ;VERDA;BONA;Marejol;NO;23,00;20,30;vent moderat;Llevant(E);Moderat;15/08/2014
DEL COCO;VERDA;BONA;Marejol;NO;23,00;20,30;vent moderat;Llevant(E);Moderat;15/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Marejol;NO;23,00;20,30;vent moderat;Llevant(E);Moderat;15/08/2014
DE L ESTACIÓ;VERDA;BONA;Marejol;NO;23,00;20,30;vent moderat;Llevant(E);Moderat;15/08/2014
DEL PATí DE VELA;VERDA;BONA;Marejol;NO;23,00;20,30;vent moderat;Llevant(E);Moderat;15/08/2014
DELS PESCADORS;VERDA;BONA;Marejol;NO;23,00;20,30;vent moderat;Llevant(E);Moderat;15/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Marejol;NO;23,00;20,30;vent moderat;Llevant(E);Moderat;15/08/2014
DEL CRISTALL;VERDA;BONA;Marejol;NO;23,00;20,30;vent moderat;Llevant(E);Moderat;15/08/2014
DE LA BARCA MARIA;VERDA;BONA;Marejol;NO;23,00;20,30;vent moderat;Llevant(E);Moderat;15/08/2014
DE LA MORA ;GROGA;BONA;Maror;NO;23,00;20,30;vent moderat;Llevant(E);Alt;15/08/2014
DEL COCO;GROGA;BONA;Maror;NO;23,00;20,30;vent moderat;Llevant(E);Alt;15/08/2014
DEL PONT DEL PETROLI;GROGA;BONA;Maror;NO;23,00;20,30;vent moderat;Llevant(E);Alt;15/08/2014
DE L ESTACIÓ;GROGA;BONA;Maror;NO;23,00;20,30;vent moderat;Llevant(E);Alt;15/08/2014
DEL PATí DE VELA;GROGA;BONA;Maror;NO;23,00;20,30;vent moderat;Llevant(E);Alt;15/08/2014
DELS PESCADORS;GROGA;BONA;Maror;NO;23,00;20,30;vent moderat;Llevant(E);Alt;15/08/2014
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Maror;NO;23,00;20,30;vent moderat;Llevant(E);Alt;15/08/2014
DEL CRISTALL;GROGA;BONA;Maror;NO;23,00;20,30;vent moderat;Llevant(E);Alt;15/08/2014
DE LA BARCA MARIA;GROGA;BONA;Maror;NO;23,00;20,30;vent moderat;Llevant(E);Alt;15/08/2014
DE LA MORA ;GROGA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DEL COCO;GROGA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DEL PONT DEL PETROLI;GROGA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DE L ESTACIÓ;GROGA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DEL PATí DE VELA;GROGA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DELS PESCADORS;GROGA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DEL CRISTALL;GROGA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DE LA BARCA MARIA;GROGA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DE LA MORA ;VERDA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DEL COCO;VERDA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DEL PATí DE VELA;VERDA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DELS PESCADORS;VERDA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DEL CRISTALL;VERDA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;NO;23,00;20,30;vent fluix;Mestral(NW);Alt;16/08/2014
DE LA MORA ;VERDA;BONA;Mar arrissada;NO;23,00;26,30;vent fluixet;Mestral(NW);Alt;17/08/2014
DEL COCO;VERDA;BONA;Mar arrissada;NO;23,00;26,30;vent fluixet;Mestral(NW);Alt;17/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;NO;23,00;26,30;vent fluixet;Mestral(NW);Alt;17/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;NO;23,00;26,30;vent fluixet;Mestral(NW);Alt;17/08/2014
DEL PATí DE VELA;VERDA;BONA;Mar arrissada;NO;23,00;26,30;vent fluixet;Mestral(NW);Alt;17/08/2014
DELS PESCADORS;VERDA;BONA;Mar arrissada;NO;23,00;26,30;vent fluixet;Mestral(NW);Alt;17/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;NO;23,00;26,30;vent fluixet;Mestral(NW);Alt;17/08/2014
DEL CRISTALL;VERDA;BONA;Mar arrissada;NO;23,00;26,30;vent fluixet;Mestral(NW);Alt;17/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;NO;23,00;26,30;vent fluixet;Mestral(NW);Alt;17/08/2014
DE LA BARCA MARIA;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL CRISTALL;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DE LA BARCA MARIA;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DE LA BARCA MARIA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DE LA MORA ;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL COCO;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL PONT DEL PETROLI;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DE L ESTACIÓ;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL PATí DE VELA;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DELS PESCADORS;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL CRISTALL;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DE LA BARCA MARIA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DE LA BARCA MARIA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL CRISTALL;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DE LA BARCA MARIA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DEL CRISTALL;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DELS PESCADORS;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL PATí DE VELA;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DE L ESTACIÓ;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL PONT DEL PETROLI;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL COCO;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DE L ESTACIÓ;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DE LA MORA ;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Llebeig o Grab¿(SW);Alt;17/08/2014
DEL PONT DEL PETROLI;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DE LA MORA ;GROGA;BONA;Marejol;NO;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DE LA MORA ;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DEL COCO;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DEL PONT DEL PETROLI;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DE L ESTACIÓ;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DEL PATí DE VELA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DELS PESCADORS;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DEL CRISTALL;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DE LA BARCA MARIA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fresc;Ponent(W);Alt;17/08/2014
DE LA BARCA MARIA;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DEL CRISTALL;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DE LA MORA ;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DEL COCO;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DE L ESTACIÓ;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DEL PATí DE VELA;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DELS PESCADORS;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL CRISTALL;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Llebeig o Grab¿(SW);Alt;18/08/2014
DE LA MORA ;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Marejol;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DE LA MORA ;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL COCO;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL PATí DE VELA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DELS PESCADORS;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL CRISTALL;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DE LA MORA ;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL COCO;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL PATí DE VELA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DELS PESCADORS;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DEL CRISTALL;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluix;Ponent(W);Alt;18/08/2014
DE LA MORA ;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL COCO;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL PATí DE VELA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DELS PESCADORS;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL CRISTALL;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DE LA BARCA MARIA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL CRISTALL;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DELS PESCADORS;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL PATí DE VELA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DE L ESTACIÓ;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL PONT DEL PETROLI;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL COCO;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DE LA MORA ;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DE LA MORA ;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL COCO;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL PONT DEL PETROLI;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DE L ESTACIÓ;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL PATí DE VELA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DELS PESCADORS;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DEL CRISTALL;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DE LA BARCA MARIA;GROGA;BONA;Marejol;SI;23,00;26,30;vent fluixet;Gregal(NE);Alt;19/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL CRISTALL;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DELS PESCADORS;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL PATí DE VELA;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL COCO;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DE LA MORA ;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL COCO;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DE LA MORA ;VERDA;BONA;Mar arrissada;SI;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DE LA MORA ;VERDA;BONA;Mar arrissada;NO;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL COCO;VERDA;BONA;Mar arrissada;NO;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;NO;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;NO;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL PATí DE VELA;VERDA;BONA;Mar arrissada;NO;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DELS PESCADORS;VERDA;BONA;Mar arrissada;NO;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;NO;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DEL CRISTALL;VERDA;BONA;Mar arrissada;NO;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;NO;23,00;25,00;vent fluix;Xaloc(SE);Alt;20/08/2014
DE LA MORA ;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Ponent(W);Moderat;21/08/2014
DEL COCO;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Ponent(W);Moderat;21/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Ponent(W);Moderat;21/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Ponent(W);Moderat;21/08/2014
DEL PATí DE VELA;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Ponent(W);Moderat;21/08/2014
DELS PESCADORS;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Ponent(W);Moderat;21/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Ponent(W);Moderat;21/08/2014
DEL CRISTALL;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Ponent(W);Moderat;21/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Ponent(W);Moderat;21/08/2014
DE LA MORA ;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Xaloc(SE);Moderat;22/08/2014
DEL COCO;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Xaloc(SE);Moderat;22/08/2014
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Xaloc(SE);Moderat;22/08/2014
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Xaloc(SE);Moderat;22/08/2014
DEL PATí DE VELA;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Xaloc(SE);Moderat;22/08/2014
DELS PESCADORS;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Xaloc(SE);Moderat;22/08/2014
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Xaloc(SE);Moderat;22/08/2014
DEL CRISTALL;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Xaloc(SE);Moderat;22/08/2014
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;NO;23,00;21,60;vent fluixet;Xaloc(SE);Moderat;22/08/2014
DE LA BARCA MARIA;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL CRISTALL;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL CRISTALL;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL PONT D EN BOTIFARRETA;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DELS PESCADORS;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL PONT D EN BOTIFARRETA;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DELS PESCADORS;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL PATí DE VELA;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DE L ESTACIÓ;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL PONT DEL PETROLI;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL COCO;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DE LA MORA ;VERMELLA;BONA;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DE LA MORA ;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL COCO;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL PONT DEL PETROLI;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DE L ESTACIÓ;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL PATí DE VELA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DELS PESCADORS;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL PONT D EN BOTIFARRETA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;23,00;21,60;ventolina;Xaloc(SE);Moderat;22/08/2014
